synthetic_chromosome,feature_record_id,feature_type,sgd_gene_id,gene_name,source_start_bp,source_end_bp,synthetic_start_bp,synthetic_end_bp,synthetic_midpoint_bp,strand,essential_status,mapping_status,source_accession,source_file,left_lox_id,right_lox_id,segment_id,interval_mapping_status,eligible_for_gene_risk
SynIII,SynIII_gene_0055,ORF,S000000514,YCL008C,87102,88259,86762.0,87919.0,87340.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_33,SynIII_loxPsym_34,SynIII_SEG_0034,exact_adjacent_lox,True
SynIII,SynIII_gene_0056,ORF,S000000513,YCL007C,88380,88599,88040.0,88259.0,88149.5,-,Ambiguous,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_33,SynIII_loxPsym_34,SynIII_SEG_0034,exact_adjacent_lox,True
SynIII,SynIII_gene_0057,ORF,S000028508,YCL005W-A,88429,88650,88089.0,88310.0,88199.5,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_33,SynIII_loxPsym_34,SynIII_SEG_0034,exact_adjacent_lox,True
SynIII,SynIII_gene_0058,ORF,S000000511,YCL005W,89288,90058,88948.0,89718.0,89333.0,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_34,SynIII_loxPsym_35,SynIII_SEG_0035,exact_adjacent_lox,True
SynIII,SynIII_gene_0059,ORF,S000000510,YCL004W,90372,91937,90032.0,91597.0,90814.5,+,Essential,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_34,SynIII_loxPsym_35,SynIII_SEG_0035,exact_adjacent_lox,True
SynIII,SynIII_gene_0060,ORF,S000000508,YCL002C,92110,92865,91770.0,92525.0,92147.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_34,SynIII_loxPsym_35,SynIII_SEG_0035,exact_adjacent_lox,True
SynIII,SynIII_gene_0061,ORF,S000000507,YCL001W,93105,93671,92765.0,93331.0,93048.0,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_34,SynIII_loxPsym_35,SynIII_SEG_0035,exact_adjacent_lox,True
SynIII,SynIII_gene_0062,ORF,S000007221,YCL001W-A,94303,94764,93963.0,94424.0,94193.5,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_35,SynIII_loxPsym_36,SynIII_SEG_0036,exact_adjacent_lox,True
SynIII,SynIII_gene_0063,ORF,S000007596,YCL001W-B,94993,95247,94653.0,94907.0,94780.0,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_35,SynIII_loxPsym_36,SynIII_SEG_0036,exact_adjacent_lox,True
SynIII,SynIII_gene_0064,ORF,S000000594,YCR001W,96972,97286,96632.0,96946.0,96789.0,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_37,SynIII_loxPsym_38,SynIII_SEG_0038,exact_adjacent_lox,True
SynIII,SynIII_gene_0065,ORF,S000000595,YCR002C,98713,99681,98373.0,99341.0,98857.0,-,Ambiguous,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_38,SynIII_loxPsym_39,SynIII_SEG_0039,exact_adjacent_lox,True
SynIII,SynIII_gene_0066,ORF,S000000596,YCR003W,99953,100504,99613.0,100164.0,99888.5,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_38,SynIII_loxPsym_39,SynIII_SEG_0039,exact_adjacent_lox,True
SynIII,SynIII_gene_0067,ORF,S000000597,YCR004C,100976,101719,100636.0,101379.0,101007.5,-,Unknown,unique_flanking_anchors,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_40,SynIII_loxPsym_41,SynIII_SEG_0041,exact_adjacent_lox,True
SynIII,SynIII_gene_0068,ORF,S000000598,YCR005C,102381,103763,102041.0,103423.0,102732.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_41,SynIII_loxPsym_42,SynIII_SEG_0042,exact_adjacent_lox,True
SynIII,SynIII_gene_0069,ORF,S000000599,YCR006C,103965,104438,103625.0,104098.0,103861.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_41,SynIII_loxPsym_42,SynIII_SEG_0042,exact_adjacent_lox,True
SynIII,SynIII_gene_0070,ORF,S000000600,YCR007C,106591,107310,106251.0,106970.0,106610.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_42,SynIII_loxPsym_43,SynIII_SEG_0043,exact_adjacent_lox,True
SynIII,SynIII_gene_0071,ORF,S000000601,YCR008W,109010,110821,108670.0,110481.0,109575.5,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_43,SynIII_loxPsym_44,SynIII_SEG_0044,exact_adjacent_lox,True
SynIII,SynIII_gene_0072,ORF,S000000602,YCR009C,111353,112150,111013.0,111810.0,111411.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_45,SynIII_loxPsym_46,SynIII_SEG_0046,exact_adjacent_lox,True
SynIII,SynIII_gene_0073,ORF,S000000603,YCR010C,112881,113732,112541.0,113392.0,112966.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_45,SynIII_loxPsym_46,SynIII_SEG_0046,exact_adjacent_lox,True
SynIII,SynIII_gene_0074,ORF,S000000604,YCR011C,114366,117515,114026.0,117175.0,115600.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_46,SynIII_loxPsym_47,SynIII_SEG_0047,exact_adjacent_lox,True
SynIII,SynIII_gene_0075,ORF,S000000605,YCR012W,118388,119638,118048.0,119298.0,118673.0,+,Essential,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_46,SynIII_loxPsym_47,SynIII_SEG_0047,exact_adjacent_lox,True
SynIII,SynIII_gene_0076,ORF,S000000606,YCR013C,119044,119691,118704.0,119351.0,119027.5,-,Essential,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_46,SynIII_loxPsym_47,SynIII_SEG_0047,exact_adjacent_lox,True
SynIII,SynIII_gene_0077,ORF,S000000607,YCR014C,119861,121609,119521.0,121269.0,120395.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_47,SynIII_loxPsym_48,SynIII_SEG_0048,exact_adjacent_lox,True
SynIII,SynIII_gene_0078,ORF,S000000608,YCR015C,121893,122846,121553.0,122506.0,122029.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_47,SynIII_loxPsym_48,SynIII_SEG_0048,exact_adjacent_lox,True
SynIII,SynIII_gene_0079,ORF,S000000609,YCR016W,123964,124836,123624.0,124496.0,124060.0,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_48,SynIII_loxPsym_49,SynIII_SEG_0049,exact_adjacent_lox,True
SynIII,SynIII_gene_0080,ORF,S000000610,YCR017C,125137,127998,124797.0,127658.0,126227.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_49,SynIII_loxPsym_50,SynIII_SEG_0050,exact_adjacent_lox,True
SynIII,SynIII_gene_0081,ORF,S000000611,YCR018C,128636,129301,128296.0,128961.0,128628.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_50,SynIII_loxPsym_51,SynIII_SEG_0051,exact_adjacent_lox,True
SynIII,SynIII_gene_0082,ORF,S000007230,YCR018C-A,129914,129924,129574.0,129584.0,129579.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_51,SynIII_loxPsym_52,SynIII_SEG_0052,exact_adjacent_lox,True
SynIII,SynIII_gene_0083,ORF,S000000612,YCR019W,130899,131990,130559.0,131650.0,131104.5,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_51,SynIII_loxPsym_52,SynIII_SEG_0052,exact_adjacent_lox,True
SynIII,SynIII_gene_0084,ORF,S000000613,YCR020C,132142,132789,131802.0,132449.0,132125.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_53,SynIII_loxPsym_54,SynIII_SEG_0054,exact_adjacent_lox,True
SynIII,SynIII_gene_0085,ORF,S000000614,YCR020C-A,132994,133260,132654.0,132920.0,132787.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_54,SynIII_loxPsym_55,SynIII_SEG_0055,exact_adjacent_lox,True
SynIII,SynIII_gene_0086,ORF,S000006439,YCR020W-B,133484,133720,133144.0,133380.0,133262.0,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_54,SynIII_loxPsym_55,SynIII_SEG_0055,exact_adjacent_lox,True
SynIII,SynIII_gene_0087,ORF,S000000615,YCR021C,134339,135337,133999.0,134997.0,134498.0,-,Ambiguous,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_56,SynIII_loxPsym_57,SynIII_SEG_0057,exact_adjacent_lox,True
SynIII,SynIII_gene_0088,ORF,S000000616,YCR022C,135651,135995,135311.0,135655.0,135483.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_56,SynIII_loxPsym_57,SynIII_SEG_0057,exact_adjacent_lox,True
SynIII,SynIII_gene_0089,ORF,S000000617,YCR023C,136768,138603,136428.0,138263.0,137345.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_56,SynIII_loxPsym_57,SynIII_SEG_0057,exact_adjacent_lox,True
SynIII,SynIII_gene_0090,ORF,S000000618,YCR024C,139008,140486,138668.0,140146.0,139407.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_57,SynIII_loxPsym_58,SynIII_SEG_0058,exact_adjacent_lox,True
SynIII,SynIII_gene_0091,ORF,S000028818,YCR024C-B,140863,141129,140523.0,140789.0,140656.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_57,SynIII_loxPsym_58,SynIII_SEG_0058,exact_adjacent_lox,True
SynIII,SynIII_gene_0092,ORF,S000000619,YCR024C-A,141243,141365,140903.0,141025.0,140964.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_58,SynIII_loxPsym_59,SynIII_SEG_0059,exact_adjacent_lox,True
SynIII,SynIII_gene_0093,ORF,S000000620,YCR025C,141744,142154,141404.0,141814.0,141609.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_58,SynIII_loxPsym_59,SynIII_SEG_0059,exact_adjacent_lox,True
SynIII,SynIII_gene_0094,ORF,S000000621,YCR026C,142443,144671,142103.0,144331.0,143217.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_59,SynIII_loxPsym_60,SynIII_SEG_0060,exact_adjacent_lox,True
SynIII,SynIII_gene_0095,ORF,S000000622,YCR027C,145736,146365,145396.0,146025.0,145710.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_60,SynIII_loxPsym_61,SynIII_SEG_0061,exact_adjacent_lox,True
SynIII,SynIII_gene_0096,ORF,S000000623,YCR028C,147732,149270,147392.0,148930.0,148161.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_62,SynIII_loxPsym_63,SynIII_SEG_0063,exact_adjacent_lox,True
SynIII,SynIII_gene_0097,ORF,S000007222,YCR028C-A,149830,150237,149490.0,149897.0,149693.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_63,SynIII_loxPsym_64,SynIII_SEG_0064,exact_adjacent_lox,True
SynIII,SynIII_gene_0098,ORF,S000000626,YCR030C,150657,153269,150317.0,152929.0,151623.0,-,Ambiguous,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_64,SynIII_loxPsym_65,SynIII_SEG_0065,exact_adjacent_lox,True
SynIII,SynIII_gene_0099,ORF,S000000627,YCR031C,154365,154778,154025.0,154438.0,154231.5,-,Ambiguous,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_65,SynIII_loxPsym_66,SynIII_SEG_0066,exact_adjacent_lox,True
SynIII,SynIII_gene_0100,ORF,S000000628,YCR032W,156078,162581,155738.0,162241.0,158989.5,+,Ambiguous,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_65,SynIII_loxPsym_66,SynIII_SEG_0066,exact_adjacent_lox,True
SynIII,SynIII_gene_0101,ORF,S000000629,YCR033W,163081,166761,162741.0,166421.0,164581.0,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_66,SynIII_loxPsym_67,SynIII_SEG_0067,exact_adjacent_lox,True
SynIII,SynIII_gene_0102,ORF,S000000630,YCR034W,167218,168261,166878.0,167921.0,167399.5,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_67,SynIII_loxPsym_68,SynIII_SEG_0068,exact_adjacent_lox,True
SynIII,SynIII_gene_0103,ORF,S000000631,YCR035C,168494,169678,168154.0,169338.0,168746.0,-,Essential,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_68,SynIII_loxPsym_69,SynIII_SEG_0069,exact_adjacent_lox,True
SynIII,SynIII_gene_0104,ORF,S000000632,YCR036W,169957,170958,169617.0,170618.0,170117.5,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_68,SynIII_loxPsym_69,SynIII_SEG_0069,exact_adjacent_lox,True
SynIII,SynIII_gene_0105,ORF,S000000633,YCR037C,171074,173845,170734.0,173505.0,172119.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_68,SynIII_loxPsym_69,SynIII_SEG_0069,exact_adjacent_lox,True
SynIII,SynIII_gene_0106,ORF,S000000634,YCR038C,174281,176209,173941.0,175869.0,174905.0,-,Unknown,unique_flanking_anchors,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_68,SynIII_loxPsym_69,SynIII_SEG_0069,exact_adjacent_lox,True
SynIII,SynIII_gene_0107,ORF,S000007597,YCR038W-A,175953,176078,,,,+,Unknown,not_found,KC880027,./outputs\revised_model\input_sources\KC880027.gb,,,,feature_coordinate_unresolved,False
SynIII,SynIII_gene_0108,ORF,S000000635,YCR039C,176206,176838,175866.0,176498.0,176182.0,-,Essential,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_68,SynIII_loxPsym_69,SynIII_SEG_0069,exact_adjacent_lox,True
SynIII,SynIII_gene_0109,ORF,S000000636,YCR040W,177102,177629,,,,+,Unknown,anchor_failed:unique_exact:not_found,KC880027,./outputs\revised_model\input_sources\KC880027.gb,,,,feature_coordinate_unresolved,False
SynIII,SynIII_gene_0110,ORF,S000000637,YCR041W,177571,177903,,,,+,Unknown,anchor_failed:not_found:unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,,,,feature_coordinate_unresolved,False
SynIII,SynIII_gene_0111,ORF,S000000638,YCR042C,177834,182057,177494.0,181717.0,179605.5,-,Essential,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_68,SynIII_loxPsym_69,SynIII_SEG_0069,exact_adjacent_lox,True
SynIII,SynIII_gene_0112,ORF,S000000639,YCR043C,182920,183303,182580.0,182963.0,182771.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_68,SynIII_loxPsym_69,SynIII_SEG_0069,exact_adjacent_lox,True
SynIII,SynIII_gene_0113,ORF,S000000640,YCR044C,183570,184643,183230.0,184303.0,183766.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_69,SynIII_loxPsym_70,SynIII_SEG_0070,exact_adjacent_lox,True
SynIII,SynIII_gene_0114,ORF,S000000641,YCR045C,184828,186303,184488.0,185963.0,185225.5,-,Ambiguous,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_69,SynIII_loxPsym_70,SynIII_SEG_0070,exact_adjacent_lox,True
SynIII,SynIII_gene_0115,ORF,S000028607,YCR045W-A,185444,185794,185104.0,185454.0,185279.0,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_69,SynIII_loxPsym_70,SynIII_SEG_0070,exact_adjacent_lox,True
SynIII,SynIII_gene_0116,ORF,S000000642,YCR046C,186641,187150,186302.0,186811.0,186556.5,-,Ambiguous,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_70,SynIII_loxPsym_71,SynIII_SEG_0071,exact_adjacent_lox,True
SynIII,SynIII_gene_0117,ORF,S000000643,YCR047C,187479,188306,187140.0,187967.0,187553.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,exact_adjacent_lox,True
SynIII,SynIII_gene_0118,ORF,S000028608,YCR047W-A,188062,188268,187723.0,187929.0,187826.0,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,exact_adjacent_lox,True
SynIII,SynIII_gene_0119,ORF,S000000645,YCR049C,188632,189078,188293.0,188739.0,188516.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,exact_adjacent_lox,True
SynIII,SynIII_gene_0120,ORF,S000000644,YCR048W,188690,190522,188351.0,190183.0,189267.0,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,exact_adjacent_lox,True
SynIII,SynIII_gene_0121,ORF,S000000646,YCR050C,190225,190533,189886.0,190194.0,190040.0,-,Ambiguous,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,exact_adjacent_lox,True
SynIII,SynIII_gene_0122,ORF,S000000647,YCR051W,190832,191500,190493.0,191161.0,190827.0,+,Ambiguous,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,exact_adjacent_lox,True
SynIII,SynIII_gene_0123,ORF,S000000648,YCR052W,191755,193206,191416.0,192867.0,192141.5,+,Essential,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,exact_adjacent_lox,True
SynIII,SynIII_gene_0124,ORF,S000000649,YCR053W,193458,195002,193119.0,194663.0,193891.0,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_71,SynIII_loxPsym_72,SynIII_SEG_0072,exact_adjacent_lox,True
SynIII,SynIII_gene_0125,ORF,S000000650,YCR054C,195171,196862,194832.0,196523.0,195677.5,-,Essential,unique_flanking_anchors,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_72,SynIII_loxPsym_73,SynIII_SEG_0073,exact_adjacent_lox,True
SynIII,SynIII_gene_0126,ORF,S000000653,YCR057C,197252,200023,196913.0,199684.0,198298.5,-,Essential,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_72,SynIII_loxPsym_73,SynIII_SEG_0073,exact_adjacent_lox,True
SynIII,SynIII_gene_0127,ORF,S000000655,YCR059C,200283,201059,199944.0,200720.0,200332.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_73,SynIII_loxPsym_74,SynIII_SEG_0074,exact_adjacent_lox,True
SynIII,SynIII_gene_0128,ORF,S000000656,YCR060W,201228,201563,200889.0,201224.0,201056.5,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_73,SynIII_loxPsym_74,SynIII_SEG_0074,exact_adjacent_lox,True
SynIII,SynIII_gene_0129,ORF,S000000657,YCR061W,202426,204321,202087.0,203982.0,203034.5,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_74,SynIII_loxPsym_75,SynIII_SEG_0075,exact_adjacent_lox,True
SynIII,SynIII_gene_0130,ORF,S000000660,YCR064C,204891,205301,204552.0,204962.0,204757.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_75,SynIII_loxPsym_76,SynIII_SEG_0076,exact_adjacent_lox,True
SynIII,SynIII_gene_0131,ORF,S000000659,YCR063W,205114,205587,204775.0,205248.0,205011.5,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_75,SynIII_loxPsym_76,SynIII_SEG_0076,exact_adjacent_lox,True
SynIII,SynIII_gene_0132,ORF,S000000661,YCR065W,206140,207834,205801.0,207495.0,206648.0,+,Ambiguous,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_76,SynIII_loxPsym_77,SynIII_SEG_0077,exact_adjacent_lox,True
SynIII,SynIII_gene_0133,ORF,S000000662,YCR066W,208364,209827,208025.0,209488.0,208756.5,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_77,SynIII_loxPsym_78,SynIII_SEG_0078,exact_adjacent_lox,True
SynIII,SynIII_gene_0134,ORF,S000000663,YCR067C,210057,213254,209718.0,212915.0,211316.5,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_79,SynIII_loxPsym_80,SynIII_SEG_0080,exact_adjacent_lox,True
SynIII,SynIII_gene_0135,ORF,S000000664,YCR068W,214146,215708,213807.0,215369.0,214588.0,+,Ambiguous,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_79,SynIII_loxPsym_80,SynIII_SEG_0080,exact_adjacent_lox,True
SynIII,SynIII_gene_0136,ORF,S000000665,YCR069W,216021,216977,215682.0,216638.0,216160.0,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_80,SynIII_loxPsym_81,SynIII_SEG_0081,exact_adjacent_lox,True
SynIII,SynIII_gene_0137,ORF,S000000667,YCR071C,217137,217577,216798.0,217238.0,217018.0,-,Ambiguous,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_82,SynIII_loxPsym_83,SynIII_SEG_0083,exact_adjacent_lox,True
SynIII,SynIII_gene_0138,ORF,S000000668,YCR072C,217839,219386,217500.0,219047.0,218273.5,-,Essential,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_82,SynIII_loxPsym_83,SynIII_SEG_0083,exact_adjacent_lox,True
SynIII,SynIII_gene_0139,ORF,S000000669,YCR073C,219657,223651,219318.0,223312.0,221315.0,-,Unknown,unique_flanking_anchors,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_83,SynIII_loxPsym_84,SynIII_SEG_0084,exact_adjacent_lox,True
SynIII,SynIII_gene_0140,ORF,S000000718,YCR073W-A,224031,224978,223692.0,224639.0,224165.5,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_83,SynIII_loxPsym_84,SynIII_SEG_0084,exact_adjacent_lox,True
SynIII,SynIII_gene_0141,ORF,S000000671,YCR075C,225169,225951,224830.0,225612.0,225221.0,-,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_85,SynIII_loxPsym_86,SynIII_SEG_0086,exact_adjacent_lox,True
SynIII,SynIII_gene_0142,ORF,S000028519,YCR075W-A,226111,226338,225772.0,225999.0,225885.5,+,Unknown,unique_exact,KC880027,./outputs\revised_model\input_sources\KC880027.gb,SynIII_loxPsym_85,SynIII_loxPsym_86,SynIII_SEG_0086,exact_adjacent_lox,True
