synthetic_chromosome,sgd_gene_id,gene_name,synthetic_start_bp,synthetic_end_bp,synthetic_midpoint_bp,strand,essential_status,left_lox_id,right_lox_id,segment_id,mapping_status,interval_mapping_status,eligible_for_gene_risk,source_accession,source_file
SynVI,S000001868,YFL026W,67470.0,68765.0,68117.5,+,Unknown,SynVI_loxPsym_15,SynVI_loxPsym_16,SynVI_SEG_0016,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001869,YFL025C,69103.0,72192.0,70647.5,-,Unknown,SynVI_loxPsym_17,SynVI_loxPsym_18,SynVI_SEG_0018,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001870,YFL024C,72805.0,75303.0,74054.0,-,Essential,SynVI_loxPsym_17,SynVI_loxPsym_18,SynVI_SEG_0018,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001871,YFL023W,75944.0,78334.0,77139.0,+,Ambiguous,SynVI_loxPsym_17,SynVI_loxPsym_18,SynVI_SEG_0018,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001872,YFL022C,78491.0,80002.0,79246.5,-,Essential,SynVI_loxPsym_18,SynVI_loxPsym_19,SynVI_SEG_0019,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000028766,O6U65_0985,80753.0,81607.0,81180.0,-,Unknown,SynVI_loxPsym_18,SynVI_loxPsym_19,SynVI_SEG_0019,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001873,YFL021W,80958.0,82490.0,81724.0,+,Unknown,SynVI_loxPsym_18,SynVI_loxPsym_19,SynVI_SEG_0019,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001874,YFL020C,84287.0,84655.0,84471.0,-,Unknown,SynVI_loxPsym_20,SynVI_loxPsym_21,SynVI_SEG_0021,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001875,non-functional:truncated CDS,85308.0,85636.0,85472.0,-,Unknown,SynVI_loxPsym_20,SynVI_loxPsym_21,SynVI_SEG_0021,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001876,YFL018C,85854.0,87353.0,86603.5,-,Unknown,SynVI_loxPsym_22,SynVI_loxPsym_23,SynVI_SEG_0023,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000002965,YFL017W-A,87925.0,88158.0,88041.5,+,Essential,SynVI_loxPsym_22,SynVI_loxPsym_23,SynVI_SEG_0023,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001877,YFL017C,88209.0,88688.0,88448.5,-,Essential,SynVI_loxPsym_22,SynVI_loxPsym_23,SynVI_SEG_0023,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001878,YFL016C,88961.0,90496.0,89728.5,-,Unknown,SynVI_loxPsym_23,SynVI_loxPsym_24,SynVI_SEG_0024,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000028765,O6U65_0993,90675.0,90992.0,90833.5,+,Unknown,SynVI_loxPsym_23,SynVI_loxPsym_24,SynVI_SEG_0024,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001879,O6U65_0994,90729.0,91223.0,90976.0,-,Unknown,SynVI_loxPsym_23,SynVI_loxPsym_24,SynVI_SEG_0024,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001880,YFL014W,91516.0,91845.0,91680.5,+,Ambiguous,SynVI_loxPsym_23,SynVI_loxPsym_24,SynVI_SEG_0024,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000028628,O6U65_0996,92093.0,92896.0,92494.5,+,Unknown,SynVI_loxPsym_24,SynVI_loxPsym_25,SynVI_SEG_0025,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001881,YFL013C,92146.0,94224.0,93185.0,-,Unknown,SynVI_loxPsym_24,SynVI_loxPsym_25,SynVI_SEG_0025,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000002964,O6U65_0998,94104.0,94478.0,94291.0,+,Unknown,SynVI_loxPsym_24,SynVI_loxPsym_25,SynVI_SEG_0025,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001882,O6U65_0999,94941.0,95387.0,95164.0,+,Unknown,SynVI_loxPsym_24,SynVI_loxPsym_25,SynVI_SEG_0025,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001883,YFL011W,96639.0,98279.0,97459.0,+,Unknown,SynVI_loxPsym_24,SynVI_loxPsym_25,SynVI_SEG_0025,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001955,YFL010W-A,99318.0,99602.0,99460.0,+,Unknown,SynVI_loxPsym_25,SynVI_loxPsym_26,SynVI_SEG_0026,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001884,YFL010C,99436.0,100071.0,99753.5,-,Unknown,SynVI_loxPsym_25,SynVI_loxPsym_26,SynVI_SEG_0026,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001885,YFL009W,100473.0,102812.0,101642.5,+,Essential,SynVI_loxPsym_25,SynVI_loxPsym_26,SynVI_SEG_0026,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001886,YFL008W,103758.0,107435.0,105596.5,+,Ambiguous,SynVI_loxPsym_25,SynVI_loxPsym_26,SynVI_SEG_0026,unique_flanking_anchors,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001887,YFL007W,107808.0,114239.0,111023.5,+,Unknown,SynVI_loxPsym_25,SynVI_loxPsym_26,SynVI_SEG_0026,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001889,YFL005W,114697.0,115344.0,115020.5,+,Essential,SynVI_loxPsym_26,SynVI_loxPsym_27,SynVI_SEG_0027,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001890,YFL004W,116173.0,118659.0,117416.0,+,Unknown,SynVI_loxPsym_26,SynVI_loxPsym_27,SynVI_SEG_0027,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001891,YFL003C,118952.0,121588.0,120270.0,-,Ambiguous,SynVI_loxPsym_28,SynVI_loxPsym_29,SynVI_SEG_0029,unique_flanking_anchors,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001894,YFL002C,122242.0,124062.0,123152.0,-,Essential,SynVI_loxPsym_29,SynVI_loxPsym_30,SynVI_SEG_0030,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001895,YFL001W,124259.0,125587.0,124923.0,+,Unknown,SynVI_loxPsym_29,SynVI_loxPsym_30,SynVI_SEG_0030,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001897,YFR001W,126304.0,126918.0,126611.0,+,Unknown,SynVI_loxPsym_31,SynVI_loxPsym_32,SynVI_SEG_0032,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001898,YFR002W,127244.0,129763.0,128503.5,+,Essential,SynVI_loxPsym_32,SynVI_loxPsym_33,SynVI_SEG_0033,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001899,YFR003C,129885.0,130352.0,130118.5,-,Essential,SynVI_loxPsym_32,SynVI_loxPsym_33,SynVI_SEG_0033,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001900,YFR004W,130621.0,131541.0,131081.0,+,Essential,SynVI_loxPsym_32,SynVI_loxPsym_33,SynVI_SEG_0033,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001901,YFR005C,131755.0,133101.0,132428.0,-,Essential,SynVI_loxPsym_32,SynVI_loxPsym_33,SynVI_SEG_0033,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001902,O6U65_1016,133372.0,134979.0,134175.5,+,Unknown,SynVI_loxPsym_32,SynVI_loxPsym_33,SynVI_SEG_0033,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001903,O6U65_1017,135789.0,136850.0,136319.5,+,Unknown,SynVI_loxPsym_33,SynVI_loxPsym_34,SynVI_SEG_0034,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001904,YFR008W,137025.0,137690.0,137357.5,+,Unknown,SynVI_loxPsym_33,SynVI_loxPsym_34,SynVI_SEG_0034,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001905,YFR009W,138551.0,140809.0,139680.0,+,Unknown,SynVI_loxPsym_35,SynVI_loxPsym_36,SynVI_SEG_0036,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000028823,O6U65_1020,139938.0,140195.0,140066.5,+,Unknown,SynVI_loxPsym_35,SynVI_loxPsym_36,SynVI_SEG_0036,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001906,YFR010W,141163.0,142662.0,141912.5,+,Unknown,SynVI_loxPsym_36,SynVI_loxPsym_37,SynVI_SEG_0037,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000028824,O6U65_1022,142858.0,143046.0,142952.0,+,Unknown,SynVI_loxPsym_37,SynVI_loxPsym_38,SynVI_SEG_0038,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001907,O6U65_1023,142876.0,143388.0,143132.0,-,Unknown,SynVI_loxPsym_37,SynVI_loxPsym_38,SynVI_SEG_0038,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001908,O6U65_1024,143963.0,144571.0,144267.0,+,Ambiguous,SynVI_loxPsym_38,SynVI_loxPsym_39,SynVI_SEG_0039,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000007606,O6U65_1025,145298.0,145384.0,145341.0,+,Unknown,SynVI_loxPsym_38,SynVI_loxPsym_39,SynVI_SEG_0039,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001909,YFR013W,145996.0,148359.0,147177.5,+,Unknown,SynVI_loxPsym_38,SynVI_loxPsym_39,SynVI_SEG_0039,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001910,YFR014C,148679.0,150019.0,149349.0,-,Unknown,SynVI_loxPsym_40,SynVI_loxPsym_41,SynVI_SEG_0041,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001911,YFR015C,150441.0,152567.0,151504.0,-,Unknown,SynVI_loxPsym_41,SynVI_loxPsym_42,SynVI_SEG_0042,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001912,O6U65_1029,153252.0,156953.0,155102.5,-,Unknown,SynVI_loxPsym_42,SynVI_loxPsym_43,SynVI_SEG_0043,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001913,O6U65_1030,158443.0,159030.0,158736.5,-,Unknown,SynVI_loxPsym_43,SynVI_loxPsym_44,SynVI_SEG_0044,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001914,O6U65_1031,159300.0,160391.0,159845.5,-,Unknown,SynVI_loxPsym_43,SynVI_loxPsym_44,SynVI_SEG_0044,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001915,YFR019W,160671.0,167507.0,164089.0,+,Unknown,SynVI_loxPsym_43,SynVI_loxPsym_44,SynVI_SEG_0044,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001916,O6U65_1033,168633.0,169331.0,168982.0,+,Unknown,SynVI_loxPsym_45,SynVI_loxPsym_46,SynVI_SEG_0046,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001917,YFR021W,170707.0,172209.0,171458.0,+,Ambiguous,SynVI_loxPsym_45,SynVI_loxPsym_46,SynVI_SEG_0046,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001918,YFR022W,172762.0,174963.0,173862.5,+,Unknown,SynVI_loxPsym_46,SynVI_loxPsym_47,SynVI_SEG_0047,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001919,YFR023W,175837.0,177672.0,176754.5,+,Unknown,SynVI_loxPsym_47,SynVI_loxPsym_48,SynVI_SEG_0048,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000002968,YFR024C-A,177991.0,179346.0,178668.5,-,Unknown,SynVI_loxPsym_49,SynVI_loxPsym_50,SynVI_SEG_0050,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001921,YFR025C,179690.0,180697.0,180193.5,-,Unknown,SynVI_loxPsym_50,SynVI_loxPsym_51,SynVI_SEG_0051,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001922,O6U65_1039,181656.0,182165.0,181910.5,-,Unknown,SynVI_loxPsym_51,SynVI_loxPsym_52,SynVI_SEG_0052,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001923,YFR027W,183177.0,184022.0,183599.5,+,Ambiguous,SynVI_loxPsym_52,SynVI_loxPsym_53,SynVI_SEG_0053,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001924,YFR028C,184138.0,185793.0,184965.5,-,Essential,SynVI_loxPsym_52,SynVI_loxPsym_53,SynVI_SEG_0053,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001925,YFR029W,186607.0,188643.0,187625.0,+,Ambiguous,SynVI_loxPsym_53,SynVI_loxPsym_54,SynVI_SEG_0054,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001926,YFR030W,188982.0,192089.0,190535.5,+,Unknown,SynVI_loxPsym_53,SynVI_loxPsym_54,SynVI_SEG_0054,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001927,YFR031C,192264.0,195776.0,194020.0,-,Essential,SynVI_loxPsym_53,SynVI_loxPsym_54,SynVI_SEG_0054,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000002104,YFR031C-A,196211.0,196975.0,196593.0,-,Unknown,SynVI_loxPsym_54,SynVI_loxPsym_55,SynVI_SEG_0055,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001928,O6U65_1046,197647.0,198516.0,198081.5,-,Ambiguous,SynVI_loxPsym_54,SynVI_loxPsym_55,SynVI_SEG_0055,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000006437,YFR032C-A,198849.0,199028.0,198938.5,-,Ambiguous,SynVI_loxPsym_55,SynVI_loxPsym_56,SynVI_SEG_0056,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000028630,O6U65_1048,199301.0,199564.0,199432.5,-,Unknown,SynVI_loxPsym_55,SynVI_loxPsym_56,SynVI_SEG_0056,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001929,YFR033C,199951.0,200394.0,200172.5,-,Unknown,SynVI_loxPsym_56,SynVI_loxPsym_57,SynVI_SEG_0057,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001930,YFR034C,200679.0,201617.0,201148.0,-,Unknown,SynVI_loxPsym_57,SynVI_loxPsym_58,SynVI_SEG_0058,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000028631,O6U65_1051,201681.0,201968.0,201824.5,+,Unknown,SynVI_loxPsym_57,SynVI_loxPsym_58,SynVI_SEG_0058,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001931,O6U65_1052,201780.0,202124.0,201952.0,-,Unknown,SynVI_loxPsym_57,SynVI_loxPsym_58,SynVI_SEG_0058,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001932,YFR036W,202583.0,202957.0,202770.0,+,Unknown,SynVI_loxPsym_58,SynVI_loxPsym_59,SynVI_SEG_0059,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000028767,O6U65_1054,203105.0,203755.0,203430.0,+,Unknown,SynVI_loxPsym_59,SynVI_loxPsym_60,SynVI_SEG_0060,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001933,YFR037C,203167.0,204840.0,204003.5,-,Essential,SynVI_loxPsym_59,SynVI_loxPsym_60,SynVI_SEG_0060,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001934,YFR038W,205034.0,207595.0,206314.5,+,Unknown,SynVI_loxPsym_59,SynVI_loxPsym_60,SynVI_SEG_0060,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001935,O6U65_1057,207666.0,209198.0,208432.0,-,Unknown,SynVI_loxPsym_59,SynVI_loxPsym_60,SynVI_SEG_0060,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001936,YFR040W,209896.0,212904.0,211400.0,+,Unknown,SynVI_loxPsym_59,SynVI_loxPsym_60,SynVI_SEG_0060,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001937,YFR041C,213056.0,213943.0,213499.5,-,Unknown,SynVI_loxPsym_60,SynVI_loxPsym_61,SynVI_SEG_0061,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001938,O6U65_1060,214146.0,214748.0,214447.0,+,Essential,SynVI_loxPsym_60,SynVI_loxPsym_61,SynVI_SEG_0061,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001939,YFR043C,214802.0,215515.0,215158.5,-,Unknown,SynVI_loxPsym_60,SynVI_loxPsym_61,SynVI_SEG_0061,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001940,O6U65_1062,215680.0,217125.0,216402.5,-,Unknown,SynVI_loxPsym_60,SynVI_loxPsym_61,SynVI_SEG_0061,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001941,O6U65_1063,217758.0,218615.0,218186.5,+,Unknown,SynVI_loxPsym_60,SynVI_loxPsym_61,SynVI_SEG_0061,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001942,YFR046C,218724.0,219809.0,219266.5,-,Unknown,SynVI_loxPsym_61,SynVI_loxPsym_62,SynVI_SEG_0062,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001943,YFR047C,219963.0,220850.0,220406.5,-,Unknown,SynVI_loxPsym_62,SynVI_loxPsym_63,SynVI_SEG_0063,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001944,YFR048W,221830.0,223818.0,222824.0,+,Unknown,SynVI_loxPsym_62,SynVI_loxPsym_63,SynVI_SEG_0063,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001945,YFR049W,224241.0,224612.0,224426.5,+,Unknown,SynVI_loxPsym_63,SynVI_loxPsym_64,SynVI_SEG_0064,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001947,YFR051C,225915.0,227555.0,226735.0,-,Ambiguous,SynVI_loxPsym_64,SynVI_loxPsym_65,SynVI_SEG_0065,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001948,YFR052W,228257.0,229081.0,228669.0,+,Essential,SynVI_loxPsym_64,SynVI_loxPsym_65,SynVI_SEG_0065,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000028768,non-functional:truncated CDS,229181.0,229520.0,229350.5,-,Unknown,SynVI_loxPsym_65,SynVI_loxPsym_66,SynVI_SEG_0066,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001949,YFR053C,229378.0,230835.0,230106.5,-,Unknown,SynVI_loxPsym_65,SynVI_loxPsym_66,SynVI_SEG_0066,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001950,O6U65_1073,234641.0,235219.0,234930.0,-,Unknown,SynVI_loxPsym_65,SynVI_loxPsym_66,SynVI_SEG_0066,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001951,O6U65_1074,239743.0,240111.0,239927.0,-,Unknown,SynVI_loxPsym_65,SynVI_loxPsym_66,SynVI_SEG_0066,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001952,YFR055W,239990.0,241012.0,240501.0,+,Unknown,SynVI_loxPsym_65,SynVI_loxPsym_66,SynVI_SEG_0066,unique_exact,exact_adjacent_lox,True,CP135953,./outputs\revised_model\input_sources\CP135953.gb
SynVI,S000001946,YFR050C,,,,-,Essential,,,,anchor_failed:not_found:unique_exact,feature_coordinate_unresolved,False,CP135953,./outputs\revised_model\input_sources\CP135953.gb
